bucket_start_utc,game_seconds_elapsed,period,game_clock,fav_score,dog_score,score_margin,fav_wp_espn,fav_kalshi_vwap,fav_kalshi_last,delta,kalshi_volume,kalshi_trade_count,is_timeout_window
2026-03-18 16:11:30+00:00,,,,,,,,0.8699999999999999,0.87,,5.0,1,False
2026-03-18 16:12:00+00:00,,,,,,,,0.13,0.13,,5.0,1,False
2026-03-18 16:12:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:13:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:13:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:14:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:14:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:15:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:15:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:16:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:16:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:17:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:17:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:18:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:18:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:19:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:19:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:20:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:20:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:21:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:21:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:22:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:22:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:23:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:23:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:24:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:24:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:25:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:25:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:26:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:26:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:27:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:27:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:28:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:28:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:29:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:29:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:30:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:30:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:31:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:31:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:32:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:32:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:33:00+00:00,,,,,,,,0.13,0.13,,0.0,0,False
2026-03-18 16:33:30+00:00,,,,,,,,0.13,0.13,,0.0,0,False
