bucket_start_utc,game_seconds_elapsed,period,game_clock,fav_score,dog_score,score_margin,fav_wp_espn,fav_kalshi_vwap,fav_kalshi_last,delta,kalshi_volume,kalshi_trade_count,is_timeout_window
2026-03-25 16:07:30+00:00,,,,,,,,0.872372234935164,0.88,,1311.0,4,False
2026-03-25 16:08:00+00:00,,,,,,,,0.88,0.88,,489.0,1,False
2026-03-25 16:08:30+00:00,,,,,,,,0.88,0.88,,0.0,0,False
2026-03-25 16:09:00+00:00,,,,,,,,0.88,0.88,,0.0,0,False
2026-03-25 16:09:30+00:00,,,,,,,,0.88,0.88,,0.0,0,False
2026-03-25 16:10:00+00:00,,,,,,,,0.8699999999999999,0.87,,5.0,1,False
2026-03-25 16:10:30+00:00,,,,,,,,0.8699999999999999,0.87,,0.0,0,False
2026-03-25 16:11:00+00:00,,,,,,,,0.8949999999999999,0.87,,10.0,2,False
2026-03-25 16:11:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:12:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:12:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:13:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:13:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:14:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:14:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:15:00+00:00,,,,,,,,0.8949999999999999,0.87,,10.0,2,False
2026-03-25 16:15:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:16:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:16:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:17:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:17:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:18:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:18:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:19:00+00:00,,,,,,,,0.8699999999999999,0.87,,10.0,1,False
2026-03-25 16:19:30+00:00,,,,,,,,0.8699999999999999,0.87,,0.0,0,False
2026-03-25 16:20:00+00:00,,,,,,,,0.8949999999999999,0.87,,10.0,2,False
2026-03-25 16:20:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:21:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:21:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:22:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:22:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:23:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:23:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:24:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:24:30+00:00,,,,,,,,0.88,0.89,,2.0,2,False
2026-03-25 16:25:00+00:00,,,,,,,,0.8949999999999999,0.87,,10.0,2,False
2026-03-25 16:25:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:26:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:26:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:27:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:27:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:28:00+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
2026-03-25 16:28:30+00:00,,,,,,,,0.8949999999999999,0.87,,0.0,0,False
